,source,target,ShpName,post_type,shape_leng,st_label,betweenness_e,physicalid
5311,"(-73.96610915697663, 40.80478408296807)","(-73.96338788793936, 40.80362899280794)",CSCL_MN,ST,862.94969171,W 111 ST,5420.0,183892.0
5312,"(-73.96749722998976, 40.802894623953684)","(-73.96704420732787, 40.803530654708844)",CSCL_MN,,263.49234669,BROADWAY,446432.0,2978.0
5313,"(-73.96749722998976, 40.802894623953684)","(-73.96768811662034, 40.80215862766789)",CSCL_MN,,273.664355774,BROADWAY,91213.0,2979.0
5314,"(-73.96749722998976, 40.802894623953684)","(-73.9647593032805, 40.801741613116434)",CSCL_MN,ST,866.629943501,W 108 ST,13269.0,181259.0
5315,"(-73.96704420732787, 40.803530654708844)","(-73.96430100460688, 40.802372649915824)",CSCL_MN,ST,868.783665534,W 109 ST,4690.0,164225.0
5316,"(-73.96768811662034, 40.80215862766789)","(-73.96790071384432, 40.80225117783492)",CSCL_MN,ST,67.843593069,W 107 ST,2443.0,21805.0
5317,"(-73.96768811662034, 40.80215862766789)","(-73.9677608983512, 40.80130767967453)",CSCL_MN,,310.684327318,BROADWAY,93773.0,2980.0
5318,"(-73.96768811662034, 40.80215862766789)","(-73.9652151143912, 40.801111150639116)",CSCL_MN,ST,783.847850158,W 107 ST,3327.0,183450.0
5319,"(-73.9677608983512, 40.80130767967453)","(-73.96798532597124, 40.80139736799748)",CSCL_MN,ST,70.2033778344,W 106 ST,2066.0,23250.0
5320,"(-73.9677608983512, 40.80130767967453)","(-73.96786323064046, 40.80046065113261)",CSCL_MN,,309.901049119,BROADWAY,96576.0,176479.0
5321,"(-73.9677608983512, 40.80130767967453)","(-73.96571058642056, 40.80043707011222)",CSCL_MN,ST,650.263935327,W 106 ST,2743.0,172241.0
5322,"(-73.96810946003708, 40.79974426282268)","(-73.96786323064046, 40.80046065113261)",CSCL_MN,,269.761413225,BROADWAY,99368.0,2982.0
5323,"(-73.96810946003708, 40.79974426282268)","(-73.96829895131545, 40.7998238847061)",CSCL_MN,ST,59.9500956601,W 104 ST,29100.0,25127.0
5324,"(-73.96810946003708, 40.79974426282268)","(-73.96844052847078, 40.79906012911922)",CSCL_MN,,265.573704356,BROADWAY,101896.0,2983.0
5325,"(-73.96810946003708, 40.79974426282268)","(-73.96666181740426, 40.799132280762905)",CSCL_MN,ST,458.64860908,W 104 ST,3836.0,25128.0
5326,"(-73.96786323064046, 40.80046065113261)","(-73.96808197333688, 40.8005527068314)",CSCL_MN,ST,69.2287263502,W 105 ST,2110.0,23433.0
5327,"(-73.96786323064046, 40.80046065113261)","(-73.96620573184114, 40.79976083107827)",CSCL_MN,ST,524.97680767,W 105 ST,2904.0,23432.0
5328,"(-73.96844052847078, 40.79906012911922)","(-73.96864385463508, 40.799145821647485)",CSCL_MN,ST,64.372695097,W 103 ST,4377.0,23378.0
